id,station_name,line_number,congestion_level,passenger_count,timestamp,date,hour,minute,day_of_week,day_name,is_weekend,time_period,is_rush_hour,congestion_status,congestion_grade,rolling_mean,rolling_std,prev_congestion,congestion_change,z_score,is_anomaly
8521,신촌역,2,50.45,166,2025-10-31 00:45:55.197672,2025-10-31,0,45,4,Friday,False,심야,False,HIGH,3,59.34,8.59,50.26,0.19,0.202,False
1198,신촌역,2,37.92,111,2025-10-31 01:19:55.197672,2025-10-31,1,19,4,Friday,False,심야,False,MEDIUM,2,53.1,10.77,50.45,-12.53,-0.305,False
5258,신촌역,2,54.47,175,2025-10-31 02:33:55.197672,2025-10-31,2,33,4,Friday,False,심야,False,HIGH,3,51.61,9.7,37.92,16.55,0.365,False
9185,신촌역,2,59.63,175,2025-10-31 04:31:55.197672,2025-10-31,4,31,4,Friday,False,심야,False,HIGH,3,50.55,8.02,54.47,5.16,0.574,False
7167,신촌역,2,70.18,230,2025-10-31 08:47:55.197672,2025-10-31,8,47,4,Friday,False,출근,True,VERY_HIGH,4,54.53,11.87,59.63,10.55,1.002,False
8805,신촌역,2,80.56,201,2025-10-31 08:55:55.197672,2025-10-31,8,55,4,Friday,False,출근,True,VERY_HIGH,4,60.55,16.15,70.18,10.38,1.422,False
6249,신촌역,2,31.79,80,2025-10-31 10:50:55.197672,2025-10-31,10,50,4,Friday,False,평시,False,MEDIUM,2,59.33,18.38,80.56,-48.77,-0.554,False
5274,신촌역,2,11.65,31,2025-10-31 12:00:55.197672,2025-10-31,12,0,4,Friday,False,점심,False,LOW,1,50.76,28.43,31.79,-20.14,-1.37,False
634,신촌역,2,15.4,48,2025-10-31 13:39:55.197672,2025-10-31,13,39,4,Friday,False,점심,False,LOW,1,41.92,31.68,11.65,3.75,-1.218,False
9559,신촌역,2,39.71,121,2025-10-31 17:03:55.197672,2025-10-31,17,3,4,Friday,False,평시,False,MEDIUM,2,35.82,27.54,15.4,24.31,-0.233,False
6643,신촌역,2,50.63,153,2025-10-31 18:01:55.197672,2025-10-31,18,1,4,Friday,False,퇴근,True,HIGH,3,29.84,16.38,39.71,10.92,0.21,False
8332,신촌역,2,31.56,99,2025-10-31 20:01:55.197672,2025-10-31,20,1,4,Friday,False,퇴근,True,MEDIUM,2,29.79,16.37,50.63,-19.07,-0.563,False
390,신촌역,2,84.75,244,2025-10-31 20:29:55.197672,2025-10-31,20,29,4,Friday,False,퇴근,True,VERY_HIGH,4,44.41,25.96,31.56,53.19,1.592,False
5769,신촌역,2,63.85,179,2025-10-31 22:17:55.197672,2025-10-31,22,17,4,Friday,False,평시,False,HIGH,3,54.1,20.99,84.75,-20.9,0.745,False
797,신촌역,2,53.71,167,2025-10-31 23:17:55.197672,2025-10-31,23,17,4,Friday,False,평시,False,HIGH,3,56.9,19.46,63.85,-10.14,0.335,False
6458,신촌역,2,46.95,150,2025-11-01 00:06:55.197672,2025-11-01,0,6,5,Saturday,True,심야,False,MEDIUM,2,56.16,19.83,53.71,-6.76,0.061,False
8303,신촌역,2,54.21,180,2025-11-01 00:26:55.197672,2025-11-01,0,26,5,Saturday,True,심야,False,HIGH,3,60.69,14.73,46.95,7.26,0.355,False
643,신촌역,2,39.52,128,2025-11-01 00:32:55.197672,2025-11-01,0,32,5,Saturday,True,심야,False,MEDIUM,2,51.65,9.07,54.21,-14.69,-0.24,False
8663,신촌역,2,53.44,134,2025-11-01 01:55:55.197672,2025-11-01,1,55,5,Saturday,True,심야,False,HIGH,3,49.57,6.35,39.52,13.92,0.324,False
5902,신촌역,2,35.76,90,2025-11-01 02:20:55.197672,2025-11-01,2,20,5,Saturday,True,심야,False,MEDIUM,2,45.98,8.22,53.44,-17.68,-0.393,False
9548,신촌역,2,54.95,142,2025-11-01 03:40:55.197672,2025-11-01,3,40,5,Saturday,True,심야,False,HIGH,3,47.58,9.18,35.76,19.19,0.385,False
4347,신촌역,2,85.89,275,2025-11-01 09:53:55.197672,2025-11-01,9,53,5,Saturday,True,출근,True,VERY_HIGH,4,53.91,19.75,54.95,30.94,1.638,False
684,신촌역,2,34.98,113,2025-11-01 10:16:55.197672,2025-11-01,10,16,5,Saturday,True,평시,False,MEDIUM,2,53.0,20.66,85.89,-50.91,-0.424,False
3013,신촌역,2,13.4,46,2025-11-01 15:41:55.197672,2025-11-01,15,41,5,Saturday,True,평시,False,LOW,1,45.0,27.18,34.98,-21.58,-1.299,False
237,신촌역,2,85.13,283,2025-11-01 21:10:55.197672,2025-11-01,21,10,5,Saturday,True,평시,False,VERY_HIGH,4,54.87,31.6,13.4,71.73,1.608,False
1967,신촌역,2,62.28,213,2025-11-02 04:58:55.197672,2025-11-02,4,58,6,Sunday,True,심야,False,HIGH,3,56.34,31.77,85.13,-22.85,0.682,False
5891,신촌역,2,82.32,226,2025-11-02 09:54:55.197672,2025-11-02,9,54,6,Sunday,True,출근,True,VERY_HIGH,4,55.62,30.97,62.28,20.04,1.494,False
2600,신촌역,2,36.08,97,2025-11-02 10:24:55.197672,2025-11-02,10,24,6,Sunday,True,평시,False,MEDIUM,2,55.84,30.79,82.32,-46.24,-0.38,False
2090,신촌역,2,6.43,22,2025-11-02 12:15:55.197672,2025-11-02,12,15,6,Sunday,True,점심,False,LOW,1,54.45,33.25,36.08,-29.65,-1.581,False
4450,신촌역,2,18.76,63,2025-11-02 12:57:55.197672,2025-11-02,12,57,6,Sunday,True,점심,False,LOW,1,41.17,31.12,6.43,12.33,-1.081,False
8209,신촌역,2,14.0,47,2025-11-02 13:52:55.197672,2025-11-02,13,52,6,Sunday,True,점심,False,LOW,1,31.52,30.42,18.76,-4.76,-1.274,False
2278,신촌역,2,14.34,46,2025-11-02 14:37:55.197672,2025-11-02,14,37,6,Sunday,True,평시,False,LOW,1,17.92,11.08,14.0,0.34,-1.261,False
5979,신촌역,2,13.68,44,2025-11-02 14:57:55.197672,2025-11-02,14,57,6,Sunday,True,평시,False,LOW,1,13.44,4.43,14.34,-0.66,-1.287,False
1764,신촌역,2,17.05,54,2025-11-02 15:53:55.197672,2025-11-02,15,53,6,Sunday,True,평시,False,LOW,1,15.57,2.23,13.68,3.37,-1.151,False
3079,신촌역,2,18.74,58,2025-11-02 16:40:55.197672,2025-11-02,16,40,6,Sunday,True,평시,False,LOW,1,15.56,2.22,17.05,1.69,-1.082,False
8827,신촌역,2,54.48,140,2025-11-02 17:13:55.197672,2025-11-02,17,13,6,Sunday,True,평시,False,HIGH,3,23.66,17.35,18.74,35.74,0.366,False
3,신촌역,2,46.27,149,2025-11-02 18:01:55.197672,2025-11-02,18,1,6,Sunday,True,퇴근,True,MEDIUM,2,30.04,18.87,54.48,-8.21,0.033,False
4681,신촌역,2,32.26,82,2025-11-02 19:42:55.197672,2025-11-02,19,42,6,Sunday,True,퇴근,True,MEDIUM,2,33.76,16.53,46.27,-14.01,-0.535,False
6711,신촌역,2,87.3,222,2025-11-02 22:57:55.197672,2025-11-02,22,57,6,Sunday,True,평시,False,VERY_HIGH,4,47.81,25.95,32.26,55.04,1.695,False
5752,신촌역,2,33.78,104,2025-11-02 23:24:55.197672,2025-11-02,23,24,6,Sunday,True,평시,False,MEDIUM,2,50.82,22.36,87.3,-53.52,-0.473,False
3381,신촌역,2,37.0,116,2025-11-03 01:48:55.197672,2025-11-03,1,48,0,Monday,False,심야,False,MEDIUM,2,47.32,23.0,33.78,3.22,-0.342,False
2134,신촌역,2,49.52,159,2025-11-03 02:11:55.197672,2025-11-03,2,11,0,Monday,False,심야,False,MEDIUM,2,47.97,23.01,37.0,12.52,0.165,False
5513,신촌역,2,48.86,161,2025-11-03 03:18:55.197672,2025-11-03,3,18,0,Monday,False,심야,False,MEDIUM,2,51.29,21.31,49.52,-0.66,0.138,False
9415,신촌역,2,45.38,129,2025-11-03 04:19:55.197672,2025-11-03,4,19,0,Monday,False,심야,False,MEDIUM,2,42.91,7.13,48.86,-3.48,-0.003,False
9327,신촌역,2,60.81,203,2025-11-03 04:59:55.197672,2025-11-03,4,59,0,Monday,False,심야,False,HIGH,3,48.31,8.58,45.38,15.43,0.622,False
7911,신촌역,2,42.48,119,2025-11-03 05:42:55.197672,2025-11-03,5,42,0,Monday,False,심야,False,MEDIUM,2,49.41,6.97,60.81,-18.33,-0.12,False
9328,신촌역,2,92.55,257,2025-11-03 07:18:55.197672,2025-11-03,7,18,0,Monday,False,출근,True,VERY_HIGH,4,58.02,20.53,42.48,50.07,1.908,False
1363,신촌역,2,91.66,251,2025-11-03 07:55:55.197672,2025-11-03,7,55,0,Monday,False,출근,True,VERY_HIGH,4,66.58,24.33,92.55,-0.89,1.872,False
1758,신촌역,2,85.61,266,2025-11-03 08:51:55.197672,2025-11-03,8,51,0,Monday,False,출근,True,VERY_HIGH,4,74.62,22.12,91.66,-6.05,1.627,False
1815,신촌역,2,45.34,135,2025-11-03 10:07:55.197672,2025-11-03,10,7,0,Monday,False,평시,False,MEDIUM,2,71.53,25.37,85.61,-40.27,-0.005,False
5881,신촌역,2,11.76,32,2025-11-03 12:14:55.197672,2025-11-03,12,14,0,Monday,False,점심,False,LOW,1,65.38,35.76,45.34,-33.58,-1.365,False
6830,신촌역,2,15.22,38,2025-11-03 12:15:55.197672,2025-11-03,12,15,0,Monday,False,점심,False,LOW,1,49.92,37.74,11.76,3.46,-1.225,False
1798,신촌역,2,15.96,41,2025-11-03 16:39:55.197672,2025-11-03,16,39,0,Monday,False,평시,False,LOW,1,34.78,31.47,15.22,0.74,-1.195,False
3149,신촌역,2,47.98,122,2025-11-03 18:44:55.197672,2025-11-03,18,44,0,Monday,False,퇴근,True,MEDIUM,2,27.25,17.81,15.96,32.02,0.102,False
8472,신촌역,2,37.52,113,2025-11-03 19:01:55.197672,2025-11-03,19,1,0,Monday,False,퇴근,True,MEDIUM,2,25.69,16.09,47.98,-10.46,-0.321,False
3904,신촌역,2,38.34,126,2025-11-03 19:57:55.197672,2025-11-03,19,57,0,Monday,False,퇴근,True,MEDIUM,2,31.0,14.66,37.52,0.82,-0.288,False
496,신촌역,2,78.94,252,2025-11-03 20:06:55.197672,2025-11-03,20,6,0,Monday,False,퇴근,True,VERY_HIGH,4,43.75,22.89,38.34,40.6,1.357,False
8647,신촌역,2,79.53,253,2025-11-03 21:02:55.197672,2025-11-03,21,2,0,Monday,False,평시,False,VERY_HIGH,4,56.46,21.19,78.94,0.59,1.381,False
8799,신촌역,2,72.52,190,2025-11-03 21:51:55.197672,2025-11-03,21,51,0,Monday,False,평시,False,VERY_HIGH,4,61.37,21.58,79.53,-7.01,1.097,False
7511,신촌역,2,70.41,229,2025-11-03 22:08:55.197672,2025-11-03,22,8,0,Monday,False,평시,False,VERY_HIGH,4,67.95,17.02,72.52,-2.11,1.011,False
767,신촌역,2,45.17,152,2025-11-04 00:08:55.197672,2025-11-04,0,8,1,Tuesday,False,심야,False,MEDIUM,2,69.31,14.07,70.41,-25.24,-0.011,False
2994,신촌역,2,39.37,102,2025-11-04 00:09:55.197672,2025-11-04,0,9,1,Tuesday,False,심야,False,MEDIUM,2,61.4,17.9,45.17,-5.8,-0.246,False
2520,신촌역,2,47.01,131,2025-11-04 03:35:55.197672,2025-11-04,3,35,1,Tuesday,False,심야,False,MEDIUM,2,54.9,15.4,39.37,7.64,0.063,False
4633,신촌역,2,40.85,111,2025-11-04 05:36:55.197672,2025-11-04,5,36,1,Tuesday,False,심야,False,MEDIUM,2,48.56,12.6,47.01,-6.16,-0.186,False
6747,신촌역,2,43.09,119,2025-11-04 06:31:55.197672,2025-11-04,6,31,1,Tuesday,False,평시,False,MEDIUM,2,43.1,3.1,40.85,2.24,-0.096,False
3567,신촌역,2,73.68,209,2025-11-04 07:17:55.197672,2025-11-04,7,17,1,Tuesday,False,출근,True,VERY_HIGH,4,48.8,14.2,43.09,30.59,1.144,False
4709,신촌역,2,67.83,189,2025-11-04 07:34:55.197672,2025-11-04,7,34,1,Tuesday,False,출근,True,HIGH,3,54.49,15.15,73.68,-5.85,0.907,False
3915,신촌역,2,83.95,233,2025-11-04 09:30:55.197672,2025-11-04,9,30,1,Tuesday,False,출근,True,VERY_HIGH,4,61.88,19.09,67.83,16.12,1.56,False
4468,신촌역,2,52.92,149,2025-11-04 10:13:55.197672,2025-11-04,10,13,1,Tuesday,False,평시,False,HIGH,3,64.29,16.32,83.95,-31.03,0.303,False
3769,신촌역,2,19.91,65,2025-11-04 11:39:55.197672,2025-11-04,11,39,1,Tuesday,False,평시,False,LOW,1,59.66,24.89,52.92,-33.01,-1.035,False
2263,신촌역,2,7.46,23,2025-11-04 12:33:55.197672,2025-11-04,12,33,1,Tuesday,False,점심,False,LOW,1,46.41,32.13,19.91,-12.45,-1.539,False
8355,신촌역,2,5.34,14,2025-11-04 14:58:55.197672,2025-11-04,14,58,1,Tuesday,False,평시,False,LOW,1,33.92,33.83,7.46,-2.12,-1.625,False
7548,신촌역,2,15.55,42,2025-11-04 15:22:55.197672,2025-11-04,15,22,1,Tuesday,False,평시,False,LOW,1,20.24,19.21,5.34,10.21,-1.212,False
9697,신촌역,2,18.72,63,2025-11-04 15:59:55.197672,2025-11-04,15,59,1,Tuesday,False,평시,False,LOW,1,13.4,6.62,15.55,3.17,-1.083,False
2363,신촌역,2,41.29,139,2025-11-04 17:57:55.197672,2025-11-04,17,57,1,Tuesday,False,평시,False,MEDIUM,2,17.67,14.32,18.72,22.57,-0.169,False
8951,신촌역,2,60.36,151,2025-11-04 21:29:55.197672,2025-11-04,21,29,1,Tuesday,False,평시,False,HIGH,3,28.25,22.24,41.29,19.07,0.604,False
4982,신촌역,2,81.97,217,2025-11-04 22:01:55.197672,2025-11-04,22,1,1,Tuesday,False,평시,False,VERY_HIGH,4,43.58,28.13,60.36,21.61,1.48,False
5204,신촌역,2,77.64,258,2025-11-04 22:14:55.197672,2025-11-04,22,14,1,Tuesday,False,평시,False,VERY_HIGH,4,56.0,26.31,81.97,-4.33,1.304,False
2537,신촌역,2,47.52,135,2025-11-05 04:09:55.197672,2025-11-05,4,9,2,Wednesday,False,심야,False,MEDIUM,2,61.76,17.92,77.64,-30.12,0.084,False
5589,신촌역,2,50.02,158,2025-11-05 05:00:55.197672,2025-11-05,5,0,2,Wednesday,False,심야,False,HIGH,3,63.5,15.72,47.52,2.5,0.185,False
8201,신촌역,2,47.66,149,2025-11-05 05:31:55.197672,2025-11-05,5,31,2,Wednesday,False,심야,False,MEDIUM,2,60.96,17.3,50.02,-2.36,0.089,False
7226,신촌역,2,51.55,135,2025-11-05 06:17:55.197672,2025-11-05,6,17,2,Wednesday,False,평시,False,HIGH,3,54.88,12.84,47.66,3.89,0.247,False
809,신촌역,2,73.48,205,2025-11-05 08:52:55.197672,2025-11-05,8,52,2,Wednesday,False,출근,True,VERY_HIGH,4,54.05,10.99,51.55,21.93,1.136,False
162,신촌역,2,83.73,288,2025-11-05 09:57:55.197672,2025-11-05,9,57,2,Wednesday,False,출근,True,VERY_HIGH,4,61.29,16.28,73.48,10.25,1.551,False
1162,신촌역,2,11.86,36,2025-11-05 11:27:55.197672,2025-11-05,11,27,2,Wednesday,False,평시,False,LOW,1,53.66,27.77,83.73,-71.87,-1.361,False
2709,신촌역,2,9.09,31,2025-11-05 13:40:55.197672,2025-11-05,13,40,2,Wednesday,False,점심,False,LOW,1,45.94,34.41,11.86,-2.77,-1.473,False
3057,신촌역,2,18.83,47,2025-11-05 14:23:55.197672,2025-11-05,14,23,2,Wednesday,False,평시,False,LOW,1,39.4,36.15,9.09,9.74,-1.079,False
9535,신촌역,2,13.56,37,2025-11-05 14:49:55.197672,2025-11-05,14,49,2,Wednesday,False,평시,False,LOW,1,27.41,31.68,18.83,-5.27,-1.292,False
3068,신촌역,2,18.76,53,2025-11-05 16:42:55.197672,2025-11-05,16,42,2,Wednesday,False,평시,False,LOW,1,14.42,4.3,13.56,5.2,-1.081,False
5106,신촌역,2,39.35,117,2025-11-05 17:07:55.197672,2025-11-05,17,7,2,Wednesday,False,평시,False,MEDIUM,2,19.92,11.6,18.76,20.59,-0.247,False
7538,신촌역,2,43.76,112,2025-11-05 17:49:55.197672,2025-11-05,17,49,2,Wednesday,False,평시,False,MEDIUM,2,26.85,13.68,39.35,4.41,-0.069,False
567,신촌역,2,31.79,94,2025-11-05 19:49:55.197672,2025-11-05,19,49,2,Wednesday,False,퇴근,True,MEDIUM,2,29.44,12.99,43.76,-11.97,-0.554,False
4776,신촌역,2,81.75,207,2025-11-05 20:16:55.197672,2025-11-05,20,16,2,Wednesday,False,퇴근,True,VERY_HIGH,4,43.08,23.6,31.79,49.96,1.471,False
9408,신촌역,2,66.45,176,2025-11-05 21:01:55.197672,2025-11-05,21,1,2,Wednesday,False,평시,False,HIGH,3,52.62,20.79,81.75,-15.3,0.851,False
9606,신촌역,2,88.44,271,2025-11-05 21:20:55.197672,2025-11-05,21,20,2,Wednesday,False,평시,False,VERY_HIGH,4,62.44,24.26,66.45,21.99,1.742,False
4137,신촌역,2,47.3,130,2025-11-06 00:01:55.197672,2025-11-06,0,1,3,Thursday,False,심야,False,MEDIUM,2,63.15,23.62,88.44,-41.14,0.075,False
3875,신촌역,2,33.66,92,2025-11-06 00:05:55.197672,2025-11-06,0,5,3,Thursday,False,심야,False,MEDIUM,2,63.52,23.0,47.3,-13.64,-0.478,False
9791,신촌역,2,46.64,137,2025-11-06 01:04:55.197672,2025-11-06,1,4,3,Thursday,False,심야,False,MEDIUM,2,56.5,21.35,33.66,12.98,0.048,False
5698,신촌역,2,45.85,131,2025-11-06 01:22:55.197672,2025-11-06,1,22,3,Thursday,False,심야,False,MEDIUM,2,52.38,20.93,46.64,-0.79,0.016,False
8017,신촌역,2,44.66,125,2025-11-06 01:37:55.197672,2025-11-06,1,37,3,Thursday,False,심야,False,MEDIUM,2,43.62,5.66,45.85,-1.19,-0.032,False
5691,신촌역,2,40.82,138,2025-11-06 05:30:55.197672,2025-11-06,5,30,3,Thursday,False,심야,False,MEDIUM,2,42.33,5.33,44.66,-3.84,-0.188,False
1516,신촌역,2,89.05,265,2025-11-06 07:33:55.197672,2025-11-06,7,33,3,Thursday,False,출근,True,VERY_HIGH,4,53.4,20.05,40.82,48.23,1.766,False
5373,신촌역,2,34.63,90,2025-11-06 10:04:55.197672,2025-11-06,10,4,3,Thursday,False,평시,False,MEDIUM,2,51.0,21.71,89.05,-54.42,-0.439,False
4918,신촌역,2,40.95,142,2025-11-06 10:42:55.197672,2025-11-06,10,42,3,Thursday,False,평시,False,MEDIUM,2,50.02,22.11,34.63,6.32,-0.182,False
3207,신촌역,2,7.11,21,2025-11-06 16:45:55.197672,2025-11-06,16,45,3,Thursday,False,평시,False,LOW,1,42.51,29.52,40.95,-33.84,-1.553,False
9793,신촌역,2,33.9,111,2025-11-06 17:19:55.197672,2025-11-06,17,19,3,Thursday,False,평시,False,MEDIUM,2,41.13,29.78,7.11,26.79,-0.468,False
5857,신촌역,2,30.14,90,2025-11-06 19:49:55.197672,2025-11-06,19,49,3,Thursday,False,퇴근,True,MEDIUM,2,29.35,13.02,33.9,-3.76,-0.62,False
5158,신촌역,2,41.88,105,2025-11-07 00:12:55.197672,2025-11-07,0,12,4,Friday,False,심야,False,MEDIUM,2,30.8,14.12,30.14,11.74,-0.145,False
9986,신촌역,2,46.49,133,2025-11-07 00:55:55.197672,2025-11-07,0,55,4,Friday,False,심야,False,MEDIUM,2,31.9,15.28,41.88,4.61,0.042,False
4397,신촌역,2,34.22,117,2025-11-07 02:12:55.197672,2025-11-07,2,12,4,Friday,False,심야,False,MEDIUM,2,37.33,6.67,46.49,-12.27,-0.455,False
7046,신촌역,2,61.78,162,2025-11-07 03:11:55.197672,2025-11-07,3,11,4,Friday,False,심야,False,HIGH,3,42.9,12.33,34.22,27.56,0.661,False
1072,신촌역,2,50.96,173,2025-11-07 03:39:55.197672,2025-11-07,3,39,4,Friday,False,심야,False,HIGH,3,47.07,10.29,61.78,-10.82,0.223,False
787,신촌역,2,62.8,189,2025-11-07 04:26:55.197672,2025-11-07,4,26,4,Friday,False,심야,False,HIGH,3,51.25,11.8,50.96,11.84,0.703,False
9624,신촌역,2,55.05,175,2025-11-07 04:39:55.197672,2025-11-07,4,39,4,Friday,False,심야,False,HIGH,3,52.96,11.56,62.8,-7.75,0.389,False
8290,신촌역,2,47.81,165,2025-11-07 05:17:55.197672,2025-11-07,5,17,4,Friday,False,심야,False,MEDIUM,2,55.68,6.57,55.05,-7.24,0.095,False
8544,신촌역,2,66.09,173,2025-11-07 07:03:55.197672,2025-11-07,7,3,4,Friday,False,출근,True,HIGH,3,56.54,7.75,47.81,18.28,0.836,False
2603,신촌역,2,83.48,244,2025-11-07 09:25:55.197672,2025-11-07,9,25,4,Friday,False,출근,True,VERY_HIGH,4,63.05,13.44,66.09,17.39,1.541,False
9198,신촌역,2,46.62,128,2025-11-07 10:31:55.197672,2025-11-07,10,31,4,Friday,False,평시,False,MEDIUM,2,59.81,15.33,83.48,-36.86,0.047,False
7831,신촌역,2,19.64,56,2025-11-07 11:23:55.197672,2025-11-07,11,23,4,Friday,False,평시,False,LOW,1,52.73,23.88,46.62,-26.98,-1.046,False
2433,신촌역,2,10.58,29,2025-11-07 12:32:55.197672,2025-11-07,12,32,4,Friday,False,점심,False,LOW,1,45.28,30.64,19.64,-9.06,-1.413,False
4040,신촌역,2,12.43,38,2025-11-07 12:54:55.197672,2025-11-07,12,54,4,Friday,False,점심,False,LOW,1,34.55,30.93,10.58,1.85,-1.338,False
7854,신촌역,2,15.57,44,2025-11-07 14:00:55.197672,2025-11-07,14,0,4,Friday,False,평시,False,LOW,1,20.97,14.75,12.43,3.14,-1.211,False
6752,신촌역,2,8.7,28,2025-11-07 15:53:55.197672,2025-11-07,15,53,4,Friday,False,평시,False,LOW,1,13.38,4.32,15.57,-6.87,-1.489,False
5765,신촌역,2,15.16,38,2025-11-07 16:37:55.197672,2025-11-07,16,37,4,Friday,False,평시,False,LOW,1,12.49,2.94,8.7,6.46,-1.227,False
7913,신촌역,2,35.62,100,2025-11-07 17:10:55.197672,2025-11-07,17,10,4,Friday,False,평시,False,MEDIUM,2,17.5,10.5,15.16,20.46,-0.398,False
2996,신촌역,2,31.01,108,2025-11-07 17:51:55.197672,2025-11-07,17,51,4,Friday,False,평시,False,MEDIUM,2,21.21,11.5,35.62,-4.61,-0.585,False
2204,신촌역,2,48.4,134,2025-11-07 18:22:55.197672,2025-11-07,18,22,4,Friday,False,퇴근,True,MEDIUM,2,27.78,15.97,31.01,17.39,0.119,False
2836,신촌역,2,38.15,106,2025-11-07 19:51:55.197672,2025-11-07,19,51,4,Friday,False,퇴근,True,MEDIUM,2,33.67,12.15,48.4,-10.25,-0.296,False
46,신촌역,2,77.42,244,2025-11-07 21:38:55.197672,2025-11-07,21,38,4,Friday,False,평시,False,VERY_HIGH,4,46.12,18.62,38.15,39.27,1.295,False
7329,신촌역,2,68.89,219,2025-11-07 21:57:55.197672,2025-11-07,21,57,4,Friday,False,평시,False,HIGH,3,52.77,19.84,77.42,-8.53,0.95,False
9634,신촌역,2,39.48,101,2025-11-07 23:33:55.197672,2025-11-07,23,33,4,Friday,False,평시,False,MEDIUM,2,54.47,17.77,68.89,-29.41,-0.242,False
3311,신촌역,2,30.8,103,2025-11-08 00:00:55.197672,2025-11-08,0,0,5,Saturday,True,심야,False,MEDIUM,2,50.95,20.76,39.48,-8.68,-0.594,False
723,신촌역,2,52.54,134,2025-11-08 00:01:55.197672,2025-11-08,0,1,5,Saturday,True,심야,False,HIGH,3,53.83,19.5,30.8,21.74,0.287,False
4640,신촌역,2,51.75,163,2025-11-08 00:48:55.197672,2025-11-08,0,48,5,Saturday,True,심야,False,HIGH,3,48.69,14.47,52.54,-0.79,0.255,False
5045,신촌역,2,45.93,154,2025-11-08 01:29:55.197672,2025-11-08,1,29,5,Saturday,True,심야,False,MEDIUM,2,44.1,9.1,51.75,-5.82,0.019,False
5367,신촌역,2,50.14,137,2025-11-08 02:16:55.197672,2025-11-08,2,16,5,Saturday,True,심야,False,HIGH,3,46.23,9.0,45.93,4.21,0.19,False
5298,신촌역,2,54.09,153,2025-11-08 04:21:55.197672,2025-11-08,4,21,5,Saturday,True,심야,False,HIGH,3,50.89,3.12,50.14,3.95,0.35,False
70,신촌역,2,50.6,159,2025-11-08 04:24:55.197672,2025-11-08,4,24,5,Saturday,True,심야,False,HIGH,3,50.5,2.98,54.09,-3.49,0.209,False
7799,신촌역,2,50.29,139,2025-11-08 06:24:55.197672,2025-11-08,6,24,5,Saturday,True,평시,False,HIGH,3,50.21,2.9,50.6,-0.31,0.196,False
9205,신촌역,2,31.32,104,2025-11-08 06:28:55.197672,2025-11-08,6,28,5,Saturday,True,평시,False,MEDIUM,2,47.29,9.07,50.29,-18.97,-0.573,False
5014,신촌역,2,49.43,165,2025-11-08 06:38:55.197672,2025-11-08,6,38,5,Saturday,True,평시,False,MEDIUM,2,47.15,9.02,31.32,18.11,0.161,False
397,신촌역,2,65.63,223,2025-11-08 07:35:55.197672,2025-11-08,7,35,5,Saturday,True,출근,True,HIGH,3,49.45,12.17,49.43,16.2,0.817,False
7261,신촌역,2,81.6,228,2025-11-08 09:15:55.197672,2025-11-08,9,15,5,Saturday,True,출근,True,VERY_HIGH,4,55.65,18.92,65.63,15.97,1.465,False
5460,신촌역,2,43.58,137,2025-11-08 10:33:55.197672,2025-11-08,10,33,5,Saturday,True,평시,False,MEDIUM,2,54.31,19.62,81.6,-38.02,-0.076,False
1085,신촌역,2,38.92,104,2025-11-08 10:43:55.197672,2025-11-08,10,43,5,Saturday,True,평시,False,MEDIUM,2,55.83,17.59,43.58,-4.66,-0.265,False
970,신촌역,2,15.93,46,2025-11-08 11:24:55.197672,2025-11-08,11,24,5,Saturday,True,평시,False,LOW,1,49.13,25.32,38.92,-22.99,-1.196,False
6029,신촌역,2,13.28,41,2025-11-08 14:37:55.197672,2025-11-08,14,37,5,Saturday,True,평시,False,LOW,1,38.66,27.52,15.93,-2.65,-1.304,False
2461,신촌역,2,54.75,173,2025-11-08 17:15:55.197672,2025-11-08,17,15,5,Saturday,True,평시,False,HIGH,3,33.29,18.03,13.28,41.47,0.377,False
459,신촌역,2,46.07,156,2025-11-08 18:15:55.197672,2025-11-08,18,15,5,Saturday,True,퇴근,True,MEDIUM,2,33.79,18.41,54.75,-8.68,0.025,False
2912,신촌역,2,38.47,104,2025-11-08 18:45:55.197672,2025-11-08,18,45,5,Saturday,True,퇴근,True,MEDIUM,2,33.7,18.38,46.07,-7.6,-0.283,False
960,신촌역,2,34.85,87,2025-11-08 18:59:55.197672,2025-11-08,18,59,5,Saturday,True,퇴근,True,MEDIUM,2,37.48,15.54,38.47,-3.62,-0.43,False
4133,신촌역,2,84.14,250,2025-11-08 20:13:55.197672,2025-11-08,20,13,5,Saturday,True,퇴근,True,VERY_HIGH,4,51.66,19.7,34.85,49.29,1.567,False
2582,신촌역,2,34.06,87,2025-11-09 00:13:55.197672,2025-11-09,0,13,6,Sunday,True,심야,False,MEDIUM,2,47.52,21.02,84.14,-50.08,-0.462,False
3014,신촌역,2,30.03,84,2025-11-09 01:11:55.197672,2025-11-09,1,11,6,Sunday,True,심야,False,MEDIUM,2,44.31,22.47,34.06,-4.03,-0.625,False
3704,신촌역,2,49.33,168,2025-11-09 01:59:55.197672,2025-11-09,1,59,6,Sunday,True,심야,False,MEDIUM,2,46.48,22.29,30.03,19.3,0.157,False
8191,신촌역,2,32.8,106,2025-11-09 02:40:55.197672,2025-11-09,2,40,6,Sunday,True,심야,False,MEDIUM,2,46.07,22.57,49.33,-16.53,-0.513,False
4282,신촌역,2,48.77,161,2025-11-09 03:56:55.197672,2025-11-09,3,56,6,Sunday,True,심야,False,MEDIUM,2,39.0,9.29,32.8,15.97,0.134,False
